store_id,name,type,status,retailer_store_id,address_line1,address_line2,city,state,postcode,country,latitude,longitude,phone,email,opening_hours,shopping_modes,time_zone
3b217917-9576-43eb-87c0-413214030bb6,Peries IGA Wondai,Regular,Active,16930,70-72 Mackenzie Street,,Wondai,QLD,4606,Australia,-26.3184700012207,151.8740234375,07 4168 5407,wondai@periesiga.com.au,Monday - Sunday 7:00am - 7:00pm,"planning, delivery, pickup",Australia/Brisbane
4d0ebefa-a0f1-4846-aabc-486070221cb7,Peries IGA Monto,Regular,Active,6539,30 Newton Street,,Monto,QLD,4630,Australia,-24.863790512085,151.122146606445,07 4166 1516,monto@periesiga.com.au,Monday - Friday 6:00am - 8:00pm Saturday 8:00am - 5:00pm Sunday 8:00am - 3:00pm,"planning, delivery, pickup",Australia/Brisbane
64ed2e81-85a4-4576-9339-f891ae89cf1b,Bingara IGA,Regular,Active,13020,41-45 Maitland Street,,Bingara,NSW,2404,Australia,-29.8690395355225,150.572052001953,02 6724 1303,countryfresh8@bigpond.com,Monday - Friday 8:00am - 7:00pm Saturday - Sunday 8:00am - 5:00pm,"planning, delivery, pickup",Australia/Sydney
a1b05773-af4d-4123-9804-4a2ebc14f64c,Foodies Market Alkimos IGA,Regular,Active,180238,1/1 Graceful Boulevard & Marmion Ave,,Alkimos,WA,6038,Australia,-31.6197605133057,115.687881469727,(08) 9502 9737,kate@thevillagegrocer.com.au,Mon - Sun 7am - 9pm,"planning, delivery, pickup",Australia/Perth
07b6717a-1be0-49bb-8a1d-d3705ac290a7,IGA Newport,Regular,Active,132344,2 Lakeview Promanade,,Newport,QLD,4020,Australia,-27.2145900726318,153.086334228516,0416 534 636,IGANEWPORT@GMAIL.COM,Mon - Sun 6:00am - 9:00pm,"planning, delivery, pickup",Australia/Brisbane
48a77478-14f0-429a-a58b-e802b78eed26,IGA Hopetoun Plus Liquor,Regular,Active,3266,14 AUSTIN ST,,HOPETOUN,VIC,3396,Australia,-35.7272605895996,142.364120483398,03 5083 3020,hopetouniga@gmail.com,Mon - Wed 7am - 6pm | Thur 7am - 7pm | Fri 7am - 6pm | Sat - Sun  8am - 2pm,"planning, delivery, pickup",Australia/Melbourne
6f5a8220-94dd-4e22-83cb-a39184d3fd18,IGA Pittsworth,Regular,Active,33004,52-56 Yandilla Street,,Pittsworth,QLD,4356,Australia,-27.7160301208496,151.635635375977,07 4693 1015,manager@igapittsworth.com.au,Monday - Sunday 6:00am - 8:00pm,"planning, delivery, pickup",Australia/Brisbane
d0fdef82-5980-402f-8834-4f9b7ff33ab6,Novel Fresh Epping IGA,Regular,Active,252344,"Shop 5, Langston Place",,Epping,NSW,2121,Australia,-33.7732887268066,151.083450317383,02 7207 1032,admin@novelfreshiga.com.au,"Monday to Saturday 8:00am - 9:00pm, Sunday 10am - 8pm","planning, delivery, pickup",Australia/Sydney
2f6ea837-baa3-4c42-bd70-794f48a6daf0,IGA Fremantle,Regular,Active,83476,SHOP G18 2 NEWMAN COURT FREMANTLE,,Fremantle,WA,6160,Australia,-32.054500579834,115.749237060547,08 9336 6700,igafreo@outlook.com,Mon - Sun 7am - 9pm,"planning, delivery, pickup",Australia/Perth
1a35bf72-1b15-48ef-b2cf-1858652e5214,IGA Portland,Regular,Active,16888,2 Cullen Street,,Portland,NSW,2847,Australia,-33.353578,149.9817071,02 6355 5488,portlandiga.nsw@hotmail.com,Monday  Saturday 7am - 8pm Sunday  9am - 6pm,"planning, delivery, pickup",Australia/Sydney
2f28dc36-ad40-4878-beed-525c5642e781,Everfresh IGA Capestone,Regular,Active,205628,Corner Napier Road and Capestone Boulevard,,Mango Hill,QLD,4509,Australia,-27.2343006134033,153.038284301758,(07) 3062 7472,capestone@everfreshfoodmarket.com.au,Monday - Wednesday / Friday - Sunday 7am - 8pm Thursday 7am - 9pm,"planning, delivery, pickup",Australia/Brisbane
47eb33bf-3f9f-4eaf-8415-3dd91c28235b,"IGA Tatts & Liquor, Rowville Lakes",Regular,Active,2591,150 Kellets Road,,Rowville,VIC,3178,Australia,-37.9140014648438,145.257049560547,03 9763 5645,rowvillelakesiga@gmail.com,"Monday - Sat 7am to 8pm
Sun - 8am to 7pm","planning, delivery, pickup",Australia/Melbourne
422361a6-fe71-4d08-9a12-52e5afa6c723,Ryan's IGA Mt Clear,Regular,Active,490,1168 - 1172 Geelong Road,,Mount Clear,VIC,3350,Australia,-37.6018714904785,143.867950439453,03 5330 2688,midvale@ryans.net.au,Monday - Sunday 7am-10pm,"planning, delivery, pickup",Australia/Melbourne
9a52b827-6a1f-4e0c-b6fe-b41b17f0ed67,The Market Place Mt Lawley IGA,Regular,Active,48254,629 Beaufort Street,,Mount Lawley,WA,6050,Australia,-31.93502,115.87164,08 9328 8761,mtlawley@marketplaceiga.com.au,Monday to Sunday 7am - 9pm,planning,Australia/Perth
e80c1442-ee9e-4ed7-8ef5-4bdde8f4173e,IGA Moore Park Beach,Regular,Active,53319,"Shop 5/1, Corner of Murdochs and Moore Park Beach Road",,Moore Park Beach,QLD,4670,Australia,-24.72705,152.2836,07 4154 8012,igamoorepark@gmail.com,Monday to Sunday 7am - 7pm,planning,Australia/Brisbane
e14aec6b-236f-41c8-9282-30062288e319,The Market Place Ballajura IGA,Regular,Active,48274,10/12 Illawarra Crescent North,,Ballajura,WA,6066,Australia,-31.8269100189209,115.878219604492,08 9249 6269,ballajura@marketplaceiga.com.au,Monday to Sunday 8am - 8pm,planning,Australia/Perth
1486e6ba-ef32-4da0-b0c4-16529b1b1875,Stonemans Village IGA,Regular,Active,20887,"Shop 11, 134 Condon Street",,Kennington,VIC,3550,Australia,-36.77496,144.30488,(03) 5406 0700,Shoponline@myvillageiga.com.au,Monday - Friday 7am-9pm | Saturday - Sunday 7am - 7pm ,"planning, delivery, pickup",Australia/Melbourne
34e6ffbf-faee-44ed-ae39-e3cbc29d96c6,Summers IGA Kootingal,Regular,Active,15423,5 DENMAN AVE,,KOOTINGAL,NSW,2352,Australia,-31.05672,151.05435,02 6760 3204,office@summersiga.com.au,Monday - Sunday 6.30am - 7pm,"planning, pickup",Australia/Sydney
8b72e723-7b21-4cb5-9d1d-b86aa2a4308d,IGA Hampstead Road,Regular,Active,53550,SHOP 3/248 HAMPSTEAD ROAD,,CLEARVIEW,SA,5085,Australia,-34.859,138.61771,08 8359 0880,igaclearview@gmail.com,Monday to Sunday 8am - 9pm,planning,Australia/Adelaide
0df782cb-50e8-4c95-af4b-5397f39e93ac,IGA Callala Bay,Regular,Active,14882,55 Emmett Street,,Callala Bay,NSW,2540,Australia,-34.99473,150.71724,02 4446 4811,igacallalabay@redretailgroup.com.au,"Monday - Saturday 6am - 7pm, Sunday 8am - 7pm","planning, delivery, pickup",Australia/Sydney
1d990135-29c0-4862-b48c-f345e9f58a5f,Ryan's IGA Ballarat East,Regular,Active,183187,"Shop 1, 200 Victoria Street",,Ballarat East,VIC,3350,Australia,-37.55917,143.8859,03 5318 0600,ballarateast@ryans.net.au,Monday - Sunday 7am - 10pm,"planning, delivery, pickup",Australia/Melbourne
817825e1-1bd0-4f6a-ad93-53f23add4761,Darch Supa IGA,Regular,Active,52411,225 Kingsway,,Darch,WA,6065,Australia,-31.81264,115.8442,08 9303 4144,info@darchiga.com.au,Monday - Sunday Open 24 hours,"planning, delivery, pickup",Australia/Perth
6c74db1b-73ea-4d72-836f-46a8b14d23b1,IGA Local Grocer Bowen Hills,Regular,Active,85171,35 Campbell Street,,Bowen Hills,QLD,4006,Australia,-27.44738,153.03631,07 3852 2957,igamadisonheights@gmail.com,Monday - Sunday 6am-10pm,"planning, delivery, pickup",Australia/Brisbane
d4009763-660a-4336-86ff-ebdb995e26c7,IGA Oak Flats,Regular,Active,17297,76 CENTRAL AVE,,Oak Flats,NSW,2529,Australia,-34.5632028,150.8193948,02 4256 0533,mende@igaoakflats.com.au,Monday - Sunday 6am - 7pm,"planning, delivery, pickup",Australia/Sydney
d3c53724-028a-4572-9a67-6cf16f7ca3c3,Local Grocer IGA Seaforth,Regular,Active,97827,539-541 Sydney Road,,Seaforth,NSW,2092,Australia,-33.79687,151.25198,02 9948 0421,seaforthlocalgrocer@gmail.com,Monday - Sunday 7am - 9pm,"planning, delivery, pickup",Australia/Sydney
cc2ce93b-511c-4112-80de-fbd77a49b3b5,Josh's IGA Murray Bridge West,Regular,Active,52898,159 - 161 Adelaide Road,,Murray Bridge,SA,5252,Australia,-35.12793,139.25241,08 8531 0090,admin@joshsiga.com.au,Monday - Friday 6:30am - 8:30pm | Saturday - Sunday 7am - 8:30pm,"planning, delivery, pickup",Australia/Adelaide
8cb2f280-ffd0-4de3-b5dd-9ad04e4b71e2,Hamilton Hill IGA,Regular,Active,48082,2 Simms Road,,Hamilton Hill,WA,6163,Australia,-32.07484,115.78192,08 9337 2140,iga@igahamiltonhill.com.au,Monday - Friday 7am - 8pm | Saturday - Sunday 7am - 7pm,"planning, delivery, pickup",Australia/Perth
cc7d6dc4-c082-4d4d-9df3-acd7594d66be,Port Broughton IGA,Regular,Active,39927,27 Harvey Street,,Port Broughton,SA,5522,Australia,-33.60079,137.93117,08 8635 2773,portbroughtoniga@outlook.com,Monday - Friday 8am - 6pm | Saturday 8am - 5pm | Sunday 10am  -2pm,"planning, pickup",Australia/Adelaide
e9d0ff99-fdfa-4b47-89fc-1241ec30f9b1,IGA Local Grocer Spring Hill,Regular,Active,21210,Shop 4 - 74 Little Edward Street,,Spring Hill,QLD,4000,Australia,-27.46109,153.02408,07 3831 7788,igalg.springhill@gmail.com,"Monday to Fri, 6am-9pm
Sat & Sun, 7am-9pm",planning,Australia/Brisbane
0ce2f708-ff79-4575-aa9e-0e9bd32c6403,IGA Local Grocer Tuckerbox Kununurra,Regular,Active,50896,1 White Gum St,,Kununurra,WA,6743,Australia,-15.77237,128.73989,08 9169 1270,tuckerbox@wn.com.au,Monday - Friday 6am - 7pm,"planning, delivery, pickup",Australia/Perth
b642c0c6-36a7-456a-89b5-130407592fad,Merriwa IGA,Regular,Active,48271,44 Baltimore Parade,,Merriwa,WA,6030,Australia,-31.6682,115.71565,08 9304 3077,admin@igamq.com.au,Monday - Sunday 7am - 9am,planning,Australia/Perth
684d1abb-9d0b-49c3-a445-df88af698e8c,Quinns Rocks Fresh IGA,Regular,Active,48147,7 Tapping Way,,Quinns Rocks,WA,6030,Australia,-31.67246,115.70762,08 9305 1644,quinns@igamq.com.au,Open 24 Hours,planning,Australia/Perth
ab2a33e8-f72f-4ff9-8494-3414791f74a9,Mullaloo IGA Fine Foods,Regular,Active,48311,1/11 Koorana Avenue,,Mullaloo,WA,6027,Australia,-31.7798284,115.7452019,08 9307 6549,mullaloo.iga@igamq.com.au,Open 24 hours,"planning, delivery, pickup",Australia/Perth
d53f2519-e24f-4f6f-af64-4ca0ff0a59e6,IGA Greenwich,Regular,Active,19133,87-89 GREENWICH RD,,GREENWICH,NSW,2065,Australia,-33.8313,151.18644,02 9438 1236,greenwichiga@hotmail.com,Monday - Saturday 7am - 7pm | Sunday 7:30am - 2pm,"planning, delivery, pickup",Australia/Sydney
88e41186-45ca-4c41-987b-048b5496d926,IGA Ferntree Gully Plus Liquor,Regular,Active,43953,"Shop 3-4, 107 Station St",,Ferntree Gully,VIC,3156,Australia,-37.88228,145.29453,03 9752 3999,igaferntreegully@hotmail.com,Monday - Sunday 7.30am - 8.30pm,"planning, delivery, pickup",Australia/Melbourne
98aa1ac9-90e9-4774-a608-ee625ec82a02,"IGA Local Grocer King Street, Newtown",Regular,Active,95625,40 KING ST,,NEWTOWN,NSW,2042,Australia,-33.89268,151.18647,02 8203 4525,tfb.newtown@gmail.com,Mon - Sat 7am - 12am | Sun 7.30am - 12am,"planning, delivery, pickup",Australia/Sydney
52525eea-d79a-4d57-92db-f618448e3696,IGA Ellenbrook,Regular,Active,50211,"Shop M1, 20 Sunray Circle",,Ellenbrook,WA,6069,Australia,-31.79193,115.9738,08 9296 8902,woodlakeiga@gmail.com,Monday - Sunday 7am - 9pm,"planning, delivery, pickup",Australia/Perth
a46e6e7e-ebac-4b7d-b38c-c67fbf6cfa1a,IGA Stratton,Regular,Active,104265,CNR FARRALL ROAD & O' CONNOR ROAD,,STRATTON,WA,6056,Australia,-31.86921,116.0348,08 6270 0797,strattoniga@gmail.com,Monday - Sunday 7am - 9pm,"planning, delivery, pickup",Australia/Perth
eb31c2cb-d380-4959-abd5-86e8bcd08de9,IGA Local Grocer Castle Hill,Regular,Active,18822,264 Dohles Rock Road,,Murrumba Downs,QLD,4503,Australia,-27.26592,153.00724,07 3204 6800,avmretailgroup@gmail.com,Monday to Sunday 6am - 10pm,"planning, delivery, pickup",Australia/Brisbane
d84fed63-7acf-4745-a742-a7e95e940c48,IGA Belgrave South Plus Liquor,Regular,Active,2614,151 Belgrave - Hallam Road,,Belgrave South,VIC,3160,Australia,-37.93174,145.35822,03 9754 2293,paulbrown.gbd@outlook.com,Monday to Sunday 7am - 8pm,"planning, delivery, pickup",Australia/Melbourne
7c005e6b-976e-49d1-bc29-05470904b354,IGA Hunters Hill,Regular,Active,11876,"Shop 6, 45 Gladesville Road",,Hunters Hill,NSW,2110,Australia,-33.83381,151.14297,02 9817 6789,igahuntershill@hotmail.com.au,Mon to Fri 8am - 7pm | Sat 8am - 6pm | Sun 9am - 5pm | Public Holidays 10am - 4pm,"planning, delivery, pickup",Australia/Sydney
e73d501b-35d4-401f-91c9-556c71b3e606,IGA Millicent,Regular,Active,17771,79 GEORGE ST,,MILLICENT,SA,5280,Australia,-37.5959,140.35545,08 8733 2411,igamillicent@gmail.com,Monday - Sunday 7am - 8pm,"planning, pickup",Australia/Adelaide
b23a2720-6b2f-468e-bfca-202ef94d1ca6,IGA Local Grocer Malvern,Regular,Active,20854,Shop 1 291 UNLEY RD,,MALVERN,SA,5061,Australia,-34.9588345141682,138.608593385203,08 8271 1922,igamalvern291@gmail.com,Monday - Thursday 7am - 9pm | Friday 7am-10pm | Saturday - Sunday 8am -10pm | Sunday 8am - 9pm,planning,Australia/Adelaide
38bba698-370d-4041-afd1-3eb9cf3a1244,Cornetts IGA Bribie Island,Regular,Active,19836,91 Welsby Parade,,Bribie Island,QLD,4507,Australia,-27.07614,153.15709,07 3408 1066,bribieiga@cornetts.com.au,Mon - Sat: 7am - 7pm | Sunday: 9am-5pm,"planning, pickup",Australia/Brisbane
152de343-b624-45c2-99b6-171bd3a948ed,Cornetts IGA Sarina,Regular,Active,20813,Sarina Beach Road,,Sarina,QLD,4737,Australia,-21.4162,149.21728,07 4943 0200,sarinaiga@cornetts.com.au,Mon - Fri: 7am - 9pm | Sat: 7am - 8pm | Sun: 8am - 8pm,"planning, pickup",Australia/Brisbane
2b0ef03a-3591-43ca-84d2-403bcc1b5019,IGA Local Grocer Huntingdale Plus Liquor,Regular,Active,10981,299-301 Huntingdale Road,,Huntingdale,VIC,3166,Australia,-37.9099838,145.0987301,03 9544 4756,igashop2021@gmail.com,Monday - Saturday 8am-9pm | Sunday 9:30am-7pm,"planning, delivery, pickup",Australia/Melbourne
2cf48d2a-5e34-426b-9fe2-f0c2329207cc,Morphett Vale IGA,Regular,Active,32464,"Shop 1, 171 Elizabeth Road",,Morphett Vale,SA,5162,Australia,-35.13381,138.51649,08 8384 5378,Morphettvaleiga@outlook.com,Monday - Sunday 8:30am - 10pm,"planning, delivery, pickup",Australia/Adelaide
5dcaed63-d350-4b91-8cd7-02e8c06ddfdc,The Local Grocer Echuca Plus Liquor,Regular,Active,13836,39 Haverfield Street,,Echuca,VIC,3564,Australia,-36.14032,144.74627,03 5480 7117,office@igaechuca.com.au,Monday - Sunday 7.30am - 8pm,"planning, pickup",Australia/Melbourne
89190cd6-22d9-4e86-999f-191c83c671c5,IGA Elmore Plus Liquor,Regular,Active,16373,72-76 Railway Place,,Elmore,VIC,3558,Australia,-36.4944,144.60897,03 5432 6034,office@igaelmore.com.au,Monday - Sunday 8am - 7pm,"planning, pickup",Australia/Melbourne
98c8dd22-cfc1-4658-9ee0-bee215f730ef,Walkers IGA Kerang,Regular,Active,15786,58a - 60a Victoria Street,,Kerang,VIC,3579,Australia,-35.73254,143.9201,03 5452 2035,kerang@walkersiga.com.au,Mon - Fri 7am - 8pm | Sat 8am - 6pm | Sun 9am - 6pm,"planning, delivery, pickup",Australia/Melbourne
12cd3acc-10c7-4c83-82dc-8028ac046e1d,Walkers IGA Dareton,Regular,Active,10291,31-37 TAPIO ST,,DARETON,NSW,2717,Australia,-34.09521,142.04254,03 5027 4703,dareton@walkersiga.com.au,Mon - Fri 8am - 7pm | Sat 8am - 6pm | Sun 9am - 5pm,"planning, delivery, pickup",Australia/Sydney
3d83bc26-5809-47ae-9b86-371e7a1d5e6f,Beach Rock IGA,Regular,Active,48130,15 Railway Terrace,,Rockingham,WA,6188,Australia,-32.27682,115.72941,08 6118 4000,gordon@beachrock.com.au,Monday to Sunday 7am  - 9pm | Public Holidays 7am - 9pm,planning,Australia/Perth
c6784e42-b79b-4b67-9dec-5f79b01013fd,IGA Broken Hill,Regular,Active,46924,652 William St,,Broken Hill,NSW,2880,Australia,-31.938493,141.4740811,08 8087 6088,igabrokenhill@gmail.com,Mon - Fri 8am - 6.30pm | Sat 8am - 5pm | Sun 9am - 4pm,"planning, delivery, pickup",Australia/Adelaide
33ed73f1-bf3b-4ec3-ab72-8d259baf0af6,IGA Austin Lakes,Regular,Active,83720,159 Inlet Boulevard,,South Yunderup,WA,6028,Australia,-32.59476,115.80605,08 9537 7773,SHOP@AUSTINLAKESIGA.COM.AU,Monday - Saturday 7 am - 6pm | Sunday 8am - 6pm,"planning, delivery, pickup",Australia/Perth
2f0b34d5-7aee-4de6-8036-e8680cc8a7d7,IGA Local Grocer Eastgate,Regular,Active,48432,"SHOP 8, 49 GREAT EASTERN HIGHWAY",,RIVERVALE,WA,6130,Australia,-31.95616,115.90778,08 9355 3324,igashop@thamasi.com,Monday - Saturday 7am - 9pm | Sunday 8am - 9pm,"planning, delivery, pickup",Australia/Perth
3e3cd8b8-1a90-4c46-a372-ad869e1e3da5,Balga IGA,Regular,Active,48102,"Shop 16, 108 Princess Road",,Balga,WA,6061,Australia,-31.856,115.83822,08 6150 9293,igabalga@gmail.com,Monday - Sunday 7am - 8pm,"planning, delivery, pickup",Australia/Perth
b1082415-56f4-443a-b6c7-eda55abc44c4,IGA Candlewood ,Regular,Active,49850,"Shop 9, 45 Candlewood Boulevard",,Joondalup,WA,6027,Australia,-31.72845,115.76462,08 9300 0441,igacandlewood@gmail.com,Monday - Sunday 6am - 9pm ,"planning, delivery, pickup",Australia/Perth
0e366dab-c7bd-45b5-a3a9-f43f07943c44,Cornetts IGA North Bundaberg,Regular,Active,22358,"Northway Plaza, 23/33 Queen St",,Bundaberg North,QLD,4670,Australia,-24.8549727,152.2614741,07 4152 4799,northbundabergiga@cornetts.com.au,Monday to Friday 8am to 9pm | Saturday 8am to 5pm | Sunday 9am to 6pm,"planning, delivery, pickup",Australia/Brisbane
4910bfc0-dfdb-48c4-a946-12bb2f74db31,Everfresh IGA Bundaberg Central,Regular,Active,9752,30-34 Woongarra Street,,Bundaberg,QLD,4670,Australia,-24.86633,152.35344,07 4152 2344,bundaberg@everfreshfoodmarket.com.au,Monday to Saturday 6am to 9pm | Sunday 8am to 8pm,"planning, delivery, pickup",Australia/Brisbane
5d4dbde1-b5af-4f88-9df9-8dd423537b23,IGA Ormond,Regular,Active,16039,505 - 511 North Road,,Ormond,VIC,3204,Australia,-37.90386,145.04082,03 9578 9058,managerigaormond@gmail.com,Monday - Saturday 8:30am -8:30pm | Sunday 8:30am 8pm,"planning, delivery, pickup",Australia/Melbourne
494d8a7e-6964-40e8-8ddf-980246443427,IGA East Brighton,Regular,Active,41614,765a Hawthorn Road,,East Brighton,VIC,3187,Australia,-37.91357,145.0172,03 9592 7661,igaeastbrighton@gmail.com,Monday to Sunday 8am -9pm,"planning, delivery, pickup",Australia/Melbourne
bc33391a-7557-464e-97d8-c510b6dd4278,IGA Trinity Heights Kelso,Regular,Active,21702,13 Marsden Lane,,Kelso,NSW,2795,Australia,-33.40563,149.59999,02 6331 1999,trinityiga@hotmail.com,Monday - Sunday 7am - 9pm,"planning, delivery, pickup",Australia/Sydney
3a722b13-f0ad-44d9-9b68-3cbc769dfe5e,IGA Woonona Plus Liquor,Regular,Active,53338,4-10 Russell Street,,Woonona,NSW,2517,Australia,-34.3413,150.90768,02 4283 6755,igawoonona2@gmail.com,Monday - Friday 7am - 9pm | Saturday - Sunday 7am - 8pm,"planning, delivery, pickup",Australia/Sydney
65aa7b64-f285-49d9-9669-dcf5b9dd2cf2,Powers IGA Moruya,Regular,Active,46207,75 Queen Street,,Moruya,NSW,2537,Australia,-35.91129,150.08374,02 4474 7777,supaigamoruya@hotmail.com,Monday Thursday 7am - 7pm | Friday - Saturday 7am - 8pm | Sunday 7am - 7pm,"planning, delivery, pickup",Australia/Sydney
78d9ee00-7923-471e-a5cb-cd3a78522510,IGA West Point,Regular,Active,22029,Shop 9/ 1 Wark parade,,Windradyne,NSW,2795,Australia,-33.40483,149.54649,02 6332 9991,westpointiga@hotmail.com,Monday - Friday 6.30am - 9pm | Saturday - Sunday 7am - 9pm,"planning, delivery, pickup",Australia/Sydney
6d816c12-a9f4-4a49-b5ba-d1398470f140,IGA Holbrook Plus Liquor,Regular,Active,20685,155 Albury Street,,Holbrook,NSW,2644,Australia,-35.71987,147.31635,02 6036 2111,accounts@holbrookstores.com.au,Monday - Friday 8am - 7pm | Saturday - Sunday 9am - 5pm,"planning, delivery, pickup",Australia/Sydney
7a9f144d-5276-4615-b957-7f6ab271073e,Cannons IGA,Regular,Active,193069,Cnr Aprasai & Caragh  Avenue,,Googong,NSW,2620,Australia,-35.42246,149.23661,02 6171 8500,Tobias@cannons.net.au,Monday - Friday 7am - 9pm | Saturday - Sunday 7:30am - 8:30pm,"planning, pickup",Australia/Sydney
bbf0ae1d-38a9-4ac1-86ae-47e87ed98888,Jerramungup IGA,Regular,Active,10293,31 TOBRUK RD,,JERRAMUNGUP,WA,6337,Australia,-33.94052,118.91961,08 9835 1044,igajerramungup@gmail.com,Monday - Friday 8.30am - 6pm | Saturday 8.30 - 2pm | Sunday 8.30 - 12pm,planning,Australia/Perth
7560dbcb-4ee0-4837-b0b5-0c7a7e85b9ac,IGA Local Grocer Woorim Beach,Regular,Active,72042,6-8 North Street,,Woorim Beach,QLD,4507,Australia,-27.06877,153.20343,07 3408 2190,igawoorimbeach@gmail.com,Monday / Thursday / Sunday 6am -8pm | Friday - Saturday 6am - 9pm,"planning, pickup",Australia/Brisbane
0770ae5f-77e4-4be4-ba09-a09bc28b07fa,IGA Meeniyan Plus Liquor,Regular,Active,53170,100 - 102 Whitelaw Street,,Meeniyan,VIC,3956,Australia,-38.57837,146.01354,03 5664 0053,igameeniyan@gmail.com,Monday to Saturday 7am - 7pm | Sunday 8am - 7pm,"planning, delivery, pickup",Australia/Melbourne
7eb1652f-9b9b-4f4c-adb6-434a5ae24243,IGA Avoca,Regular,Active,20855,Shop 1 /302 Branyan Drive,,Bundaberg,QLD,4670,Australia,-24.8887,152.30519,07 4155 3717,avocaiga123@gmail.com,Monday - Sunday 6am - 9pm,"planning, delivery, pickup",Australia/Brisbane
c6c4f0ab-2019-4f2b-b831-5504d806f893,IGA Local Grocer Moonee Ponds,Regular,Active,89974,124 - 126 Maribyrnong Road,,Moonee Ponds,VIC,3032,Australia,-37.77086,144.91612,03 9372 8722,iga.mooneeponds@gmail.com,Monday to Sunday 08:00 to 22:00,"planning, delivery, pickup",Australia/Melbourne
80944541-2fcd-41c6-825b-a736df742b45,Cornetts IGA Port Douglas,Regular,Active,18579,Cnr Port Douglas Rd & Captain Cook Highway,,Port Douglas,QLD,4877,Australia,-16.5271,145.46159,07 4098 5533,portdouglasiga@cornetts.com.au,Monday to Friday:  7am to 7pm | Saturday & Sunday: 8am to 7pm,"planning, pickup",Australia/Brisbane
7407c431-47ce-4170-ba89-c85e6db7ffec,Cornetts IGA Mareeba,Regular,Active,2922,135 Byrnes Street,,Mareeba,QLD,4880,Australia,-16.9934624,145.3403582,07 4092 2344,mareebaiga@cornetts.com.au,Monday to Friday: 6am to 8pm | Saturday & Sunday: 6am to 7pm,"planning, pickup",Australia/Brisbane
75d91f1d-26db-48bf-bacf-51c17bbbd9f2,IGA Scarvaci,Regular,Active,48149,SHP 5/51-57 ROCKINGHAM RD,,HAMILTON HILL,WA,6163,Australia,-32.0825,115.76897,08 9335 4327,scarvaciigameatdepartment@gmail.com,Monday - Sunday 7.30am - 7.30pm,"planning, delivery, pickup",Australia/Perth
65fb99bc-1b4c-428e-ad72-fe74dc1cd51c,IGA Local Grocer Plus Liquor Canterbury ,Regular,Active,33277,92 Maling Road,,Canterbury,VIC,3126,Australia,-37.82496,145.08166,03 9836 7371,iga.canterbury@unyk.com.au,Monday - Saturday 8am - 7pm | Saturday  9am - 5pm,"planning, delivery, pickup",Australia/Melbourne
e4930816-bf12-46f4-ad24-49ba83a7f6b3,IGA Local Grocer Dee Why Beach,Regular,Active,254090,13 THE STRAND,,DEE WHY,NSW,2099,Australia,-33.75432,151.29626,02 8484 0320,admin@igadeewhybeach.com.au,Monday - Saturday 7am - 8pm | Sunday  8am - 8pm,"planning, delivery, pickup",Australia/Sydney
06a03da6-c30d-4dbe-a80c-086d45bd4181,Woodvale SUPA IGA,Regular,Active,48127,"Shop 1, 153 Trappers Drive",,Woodvale,WA,6026,Australia,-31.78277,115.78866,08 9309 2468,grocery@woodvaleliga.com.au,Monday - Friday 7am - 9pm,"planning, delivery, pickup",Australia/Perth
8682a133-f8ab-41fc-9785-3514fdfb4933,IGA Local Grocer Bowden,Regular,Active,94962,3 Third Street,,Bowden,SA,5007,Australia,-34.90635,138.57838,08 7325 0389,management@igabowden.com.au,Monday - Sunday 6.30am - 9.30pm,"planning, delivery, pickup",Australia/Adelaide
fe19bbf1-8808-4e68-85dc-27b3d13f0281,IGA Local Grocer Bibra Lake,Regular,Active,48323,"Shop 7, 134 Parkway Road",,Bibra Lake,WA,6163,Australia,-32.09245,115.8408,08 9417 2433,bibraiga@gmail.com,Monday - Sunday 7am- 8pm,"planning, delivery, pickup",Australia/Perth
bc79baf0-8e92-468e-ac1e-74476f29705e,IGA Loganlea,Regular,Active,21488,"Shop 8, 1-5 Sarah Street",,Loganlea,QLD,4114,Australia,-27.67563,153.13162,07 3805 1899,igaloganlea@hotmail.com,Monday- Sunday 6am - 9pm,"planning, pickup",Australia/Brisbane
d01b244d-27c8-4d6e-aa6f-380c6e0ef40f,IGA Para Hills,Regular,Active,14289,521 Bridge Road,,Para Hills,SA,5096,Australia,-34.79898,138.65666,07 3805 1899,igaparahills@gmail.com,Monday to Sunday 7:30am - 9pm,"planning, delivery, pickup",Australia/Adelaide
1426fa62-f859-4bb9-bb96-6986ba7fb7f1,IGA Local Grocer Ashfield,Regular,Active,48240,3A Colstoun Road,,Ashfield,WA,6059,Australia,-31.91436,115.93619,08 9279 7424,igaashfieldwa@gmail.com,Monday - Saturday 6am - 8:30pm | Sunday 7:30am - 8:30pm,"planning, delivery, pickup",Australia/Perth
5384520a-02d3-426f-bf6a-4e1f6b6493d4,IGA Local Grocer Wattle Park,Regular,Active,14711,"Shop10, 470 Kensington Road",,Wattle Park,SA,5066,Australia,-34.92475,138.67659,08 8364 3848,wattleparkiga@bigpond.com,Monday - Sunday 7:30am - 8pm,"planning, delivery, pickup",Australia/Adelaide
6b31ee13-1c34-4745-b3b1-13eefee4e37b,East Victoria Park IGA,Regular,Active,48264,860 Albany Highway,,East Victoria Park,WA,6101,Australia,-31.98498,115.90344,08 9470 2344,igaeastvictoriapark@gmail.com,Monday - Sunday 6am - 11pm,planning,Australia/Perth
